D1,D2
468.49999999999994,0.503625
469.00000000000006,0.502063
469.5,0.5034379999999999
470.0,0.506
470.5,0.505875
471.0,0.505563
471.5,0.503625
472.0,0.500625
472.49999999999994,0.502313
473.00000000000006,0.505563
473.50000000000006,0.505563
474.0,0.505188
474.5,0.5039380000000001
475.0,0.503
475.5,0.501438
476.0,0.504375
476.49999999999994,0.505563
476.99999999999994,0.505188
477.50000000000006,0.504688
478.0,0.5031880000000001
478.5,0.500563
479.0,0.50225
479.5,0.505
480.0,0.505188
480.5,0.504
480.99999999999994,0.5025000000000001
481.50000000000006,0.501313
482.0,0.5025000000000001
482.5,0.5052500000000001
483.0,0.504688
483.5,0.504188
484.0,0.50325
484.5,0.501063
484.99999999999994,0.501438
485.50000000000006,0.504688
486.00000000000006,0.5052500000000001
486.5,0.504063
487.0,0.503063
487.5,0.502063
488.0,0.500125
488.5,0.501688
488.99999999999994,0.5045000000000001
489.49999999999994,0.504313
490.00000000000006,0.503625
490.5,0.50175
491.0,0.499813
491.5,0.50075
492.0,0.503813
492.5,0.503688
493.0,0.503625
493.49999999999994,0.502063
494.00000000000006,0.501
494.5,0.5008130000000001
495.0,0.50325
495.5,0.500063
496.0,0.5035000000000001
496.5,0.508563
497.0,0.502438
497.49999999999994,0.500625
498.00000000000006,0.50275
498.50000000000006,0.505938
499.0,0.5058130000000001
499.5,0.505188
500.0,0.503063
500.5,0.500563
501.0,0.499688
501.49999999999994,0.504688
501.99999999999994,0.504813
502.50000000000006,0.5042500000000001
503.0,0.503313
503.5,0.5002500000000001
504.0,0.5005000000000001
504.5,0.5035000000000001
505.0,0.50375
505.5,0.503125
505.99999999999994,0.502
506.50000000000006,0.5016250000000001
507.0,0.497875
507.5,0.500688
508.0,0.502938
508.5,0.502875
509.0,0.502063
509.5,0.501563
509.99999999999994,0.49775
510.50000000000006,0.500063
511.00000000000006,0.503375
511.5,0.503063
512.0,0.503313
512.5,0.501375
513.0,0.49731300000000006
513.5,0.499188
514.0,0.50325
514.5,0.502938
515.0,0.503
515.5,0.502625
516.0,0.500438
516.5,0.49875
517.0,0.500938
517.5,0.5031880000000001
518.0,0.503313
518.5,0.502375
519.0,0.502125
